env_step_idx,day_index,step_start_s,sim_time_end_s,action_requested,camera_on_effective,budget_s_after_step
2902,3,87060.000000,87090.000000,0,0,300.000000
2903,3,87090.000000,87120.000000,0,0,300.000000
2904,3,87120.000000,87150.000000,0,0,300.000000
2905,3,87150.000000,87180.000000,0,0,300.000000
2906,3,87180.000000,87210.000000,0,0,300.000000
2907,3,87210.000000,87240.000000,0,0,300.000000
2908,3,87240.000000,87270.000000,0,0,300.000000
2909,3,87270.000000,87300.000000,0,0,300.000000
2910,3,87300.000000,87330.000000,0,0,300.000000
2911,3,87330.000000,87360.000000,0,0,300.000000
2912,3,87360.000000,87390.000000,0,0,300.000000
2913,3,87390.000000,87420.000000,0,0,300.000000
2914,3,87420.000000,87450.000000,0,0,300.000000
2915,3,87450.000000,87480.000000,0,0,300.000000
2916,3,87480.000000,87510.000000,0,0,300.000000
2917,3,87510.000000,87540.000000,0,0,300.000000
2918,3,87540.000000,87570.000000,0,0,300.000000
2919,3,87570.000000,87600.000000,0,0,300.000000
2920,3,87600.000000,87630.000000,0,0,300.000000
2921,3,87630.000000,87660.000000,0,0,300.000000
2922,3,87660.000000,87690.000000,0,0,300.000000
2923,3,87690.000000,87720.000000,0,0,300.000000
2924,3,87720.000000,87750.000000,0,0,300.000000
2925,3,87750.000000,87780.000000,0,0,300.000000
2926,3,87780.000000,87810.000000,0,0,300.000000
2927,3,87810.000000,87840.000000,0,0,300.000000
2928,3,87840.000000,87870.000000,0,0,300.000000
2929,3,87870.000000,87900.000000,0,0,300.000000
2930,3,87900.000000,87930.000000,0,0,300.000000
2931,3,87930.000000,87960.000000,0,0,300.000000
2932,3,87960.000000,87990.000000,0,0,300.000000
2933,3,87990.000000,88020.000000,0,0,300.000000
2934,3,88020.000000,88050.000000,0,0,300.000000
2935,3,88050.000000,88080.000000,0,0,300.000000
2936,3,88080.000000,88110.000000,0,0,300.000000
2937,3,88110.000000,88140.000000,0,0,300.000000
2938,3,88140.000000,88170.000000,0,0,300.000000
2939,3,88170.000000,88200.000000,0,0,300.000000
2940,3,88200.000000,88230.000000,0,0,300.000000
2941,3,88230.000000,88260.000000,0,0,300.000000
2942,3,88260.000000,88290.000000,0,0,300.000000
2943,3,88290.000000,88320.000000,0,0,300.000000
2944,3,88320.000000,88350.000000,0,0,300.000000
2945,3,88350.000000,88380.000000,0,0,300.000000
2946,3,88380.000000,88410.000000,0,0,300.000000
2947,3,88410.000000,88440.000000,0,0,300.000000
2948,3,88440.000000,88470.000000,0,0,300.000000
2949,3,88470.000000,88500.000000,0,0,300.000000
2950,3,88500.000000,88530.000000,0,0,300.000000
2951,3,88530.000000,88560.000000,0,0,300.000000
2952,3,88560.000000,88590.000000,0,0,300.000000
2953,3,88590.000000,88620.000000,0,0,300.000000
2954,3,88620.000000,88650.000000,0,0,300.000000
2955,3,88650.000000,88680.000000,0,0,300.000000
2956,3,88680.000000,88710.000000,0,0,300.000000
2957,3,88710.000000,88740.000000,0,0,300.000000
2958,3,88740.000000,88770.000000,0,0,300.000000
2959,3,88770.000000,88800.000000,0,0,300.000000
2960,3,88800.000000,88830.000000,0,0,300.000000
2961,3,88830.000000,88860.000000,0,0,300.000000
2962,3,88860.000000,88890.000000,0,0,300.000000
2963,3,88890.000000,88920.000000,0,0,300.000000
2964,3,88920.000000,88950.000000,0,0,300.000000
2965,3,88950.000000,88980.000000,0,0,300.000000
2966,3,88980.000000,89010.000000,0,0,300.000000
2967,3,89010.000000,89040.000000,0,0,300.000000
2968,3,89040.000000,89070.000000,0,0,300.000000
2969,3,89070.000000,89100.000000,0,0,300.000000
2970,3,89100.000000,89130.000000,0,0,300.000000
2971,3,89130.000000,89160.000000,0,0,300.000000
2972,3,89160.000000,89190.000000,0,0,300.000000
2973,3,89190.000000,89220.000000,0,0,300.000000
2974,3,89220.000000,89250.000000,0,0,300.000000
2975,3,89250.000000,89280.000000,0,0,300.000000
2976,3,89280.000000,89310.000000,0,0,300.000000
2977,3,89310.000000,89340.000000,0,0,300.000000
2978,3,89340.000000,89370.000000,0,0,300.000000
2979,3,89370.000000,89400.000000,0,0,300.000000
2980,3,89400.000000,89430.000000,0,0,300.000000
2981,3,89430.000000,89460.000000,0,0,300.000000
2982,3,89460.000000,89490.000000,0,0,300.000000
2983,3,89490.000000,89520.000000,0,0,300.000000
2984,3,89520.000000,89550.000000,0,0,300.000000
2985,3,89550.000000,89580.000000,0,0,300.000000
2986,3,89580.000000,89610.000000,0,0,300.000000
2987,3,89610.000000,89640.000000,0,0,300.000000
2988,3,89640.000000,89670.000000,0,0,300.000000
2989,3,89670.000000,89700.000000,0,0,300.000000
2990,3,89700.000000,89730.000000,0,0,300.000000
2991,3,89730.000000,89760.000000,0,0,300.000000
2992,3,89760.000000,89790.000000,0,0,300.000000
2993,3,89790.000000,89820.000000,0,0,300.000000
2994,3,89820.000000,89850.000000,0,0,300.000000
2995,3,89850.000000,89880.000000,0,0,300.000000
2996,3,89880.000000,89910.000000,0,0,300.000000
2997,3,89910.000000,89940.000000,0,0,300.000000
2998,3,89940.000000,89970.000000,0,0,300.000000
2999,3,89970.000000,90000.000000,0,0,300.000000
3000,3,90000.000000,90030.000000,0,0,300.000000
3001,3,90030.000000,90060.000000,0,0,300.000000
3002,3,90060.000000,90090.000000,0,0,300.000000
3003,3,90090.000000,90120.000000,0,0,300.000000
3004,3,90120.000000,90150.000000,0,0,300.000000
3005,3,90150.000000,90180.000000,0,0,300.000000
3006,3,90180.000000,90210.000000,0,0,300.000000
3007,3,90210.000000,90240.000000,0,0,300.000000
3008,3,90240.000000,90270.000000,0,0,300.000000
3009,3,90270.000000,90300.000000,0,0,300.000000
3010,3,90300.000000,90330.000000,0,0,300.000000
3011,3,90330.000000,90360.000000,0,0,300.000000
3012,3,90360.000000,90390.000000,0,0,300.000000
3013,3,90390.000000,90420.000000,0,0,300.000000
3014,3,90420.000000,90450.000000,0,0,300.000000
3015,3,90450.000000,90480.000000,0,0,300.000000
3016,3,90480.000000,90510.000000,0,0,300.000000
3017,3,90510.000000,90540.000000,0,0,300.000000
3018,3,90540.000000,90570.000000,0,0,300.000000
3019,3,90570.000000,90600.000000,0,0,300.000000
3020,3,90600.000000,90630.000000,0,0,300.000000
3021,3,90630.000000,90660.000000,0,0,300.000000
3022,3,90660.000000,90690.000000,0,0,300.000000
3023,3,90690.000000,90720.000000,0,0,300.000000
3024,3,90720.000000,90750.000000,0,0,300.000000
3025,3,90750.000000,90780.000000,0,0,300.000000
3026,3,90780.000000,90810.000000,0,0,300.000000
3027,3,90810.000000,90840.000000,0,0,300.000000
3028,3,90840.000000,90870.000000,0,0,300.000000
3029,3,90870.000000,90900.000000,0,0,300.000000
3030,3,90900.000000,90930.000000,0,0,300.000000
3031,3,90930.000000,90960.000000,0,0,300.000000
3032,3,90960.000000,90990.000000,0,0,300.000000
3033,3,90990.000000,91020.000000,0,0,300.000000
3034,3,91020.000000,91050.000000,0,0,300.000000
3035,3,91050.000000,91080.000000,0,0,300.000000
3036,3,91080.000000,91110.000000,0,0,300.000000
3037,3,91110.000000,91140.000000,0,0,300.000000
3038,3,91140.000000,91170.000000,0,0,300.000000
3039,3,91170.000000,91200.000000,0,0,300.000000
3040,3,91200.000000,91230.000000,0,0,300.000000
3041,3,91230.000000,91260.000000,0,0,300.000000
3042,3,91260.000000,91290.000000,0,0,300.000000
3043,3,91290.000000,91320.000000,0,0,300.000000
3044,3,91320.000000,91350.000000,0,0,300.000000
3045,3,91350.000000,91380.000000,0,0,300.000000
3046,3,91380.000000,91410.000000,0,0,300.000000
3047,3,91410.000000,91440.000000,0,0,300.000000
3048,3,91440.000000,91470.000000,0,0,300.000000
3049,3,91470.000000,91500.000000,0,0,300.000000
3050,3,91500.000000,91530.000000,0,0,300.000000
3051,3,91530.000000,91560.000000,0,0,300.000000
3052,3,91560.000000,91590.000000,0,0,300.000000
3053,3,91590.000000,91620.000000,0,0,300.000000
3054,3,91620.000000,91650.000000,0,0,300.000000
3055,3,91650.000000,91680.000000,0,0,300.000000
3056,3,91680.000000,91710.000000,0,0,300.000000
3057,3,91710.000000,91740.000000,0,0,300.000000
3058,3,91740.000000,91770.000000,0,0,300.000000
3059,3,91770.000000,91800.000000,0,0,300.000000
3060,3,91800.000000,91830.000000,0,0,300.000000
3061,3,91830.000000,91860.000000,0,0,300.000000
3062,3,91860.000000,91890.000000,0,0,300.000000
3063,3,91890.000000,91920.000000,0,0,300.000000
3064,3,91920.000000,91950.000000,0,0,300.000000
3065,3,91950.000000,91980.000000,0,0,300.000000
3066,3,91980.000000,92010.000000,0,0,300.000000
3067,3,92010.000000,92040.000000,0,0,300.000000
3068,3,92040.000000,92070.000000,0,0,300.000000
3069,3,92070.000000,92100.000000,0,0,300.000000
3070,3,92100.000000,92130.000000,0,0,300.000000
3071,3,92130.000000,92160.000000,0,0,300.000000
3072,3,92160.000000,92190.000000,0,0,300.000000
3073,3,92190.000000,92220.000000,0,0,300.000000
3074,3,92220.000000,92250.000000,0,0,300.000000
3075,3,92250.000000,92280.000000,0,0,300.000000
3076,3,92280.000000,92310.000000,0,0,300.000000
3077,3,92310.000000,92340.000000,0,0,300.000000
3078,3,92340.000000,92370.000000,0,0,300.000000
3079,3,92370.000000,92400.000000,0,0,300.000000
3080,3,92400.000000,92430.000000,0,0,300.000000
3081,3,92430.000000,92460.000000,0,0,300.000000
3082,3,92460.000000,92490.000000,0,0,300.000000
3083,3,92490.000000,92520.000000,0,0,300.000000
3084,3,92520.000000,92550.000000,0,0,300.000000
3085,3,92550.000000,92580.000000,0,0,300.000000
3086,3,92580.000000,92610.000000,0,0,300.000000
3087,3,92610.000000,92640.000000,0,0,300.000000
3088,3,92640.000000,92670.000000,0,0,300.000000
3089,3,92670.000000,92700.000000,0,0,300.000000
3090,3,92700.000000,92730.000000,0,0,300.000000
3091,3,92730.000000,92760.000000,0,0,300.000000
3092,3,92760.000000,92790.000000,0,0,300.000000
3093,3,92790.000000,92820.000000,0,0,300.000000
3094,3,92820.000000,92850.000000,0,0,300.000000
3095,3,92850.000000,92880.000000,0,0,300.000000
3096,3,92880.000000,92910.000000,0,0,300.000000
3097,3,92910.000000,92940.000000,0,0,300.000000
3098,3,92940.000000,92970.000000,0,0,300.000000
3099,3,92970.000000,93000.000000,0,0,300.000000
3100,3,93000.000000,93030.000000,0,0,300.000000
3101,3,93030.000000,93060.000000,0,0,300.000000
3102,3,93060.000000,93090.000000,0,0,300.000000
3103,3,93090.000000,93120.000000,0,0,300.000000
3104,3,93120.000000,93150.000000,0,0,300.000000
3105,3,93150.000000,93180.000000,0,0,300.000000
3106,3,93180.000000,93210.000000,0,0,300.000000
3107,3,93210.000000,93240.000000,0,0,300.000000
3108,3,93240.000000,93270.000000,0,0,300.000000
3109,3,93270.000000,93300.000000,0,0,300.000000
3110,3,93300.000000,93330.000000,0,0,300.000000
3111,3,93330.000000,93360.000000,0,0,300.000000
3112,3,93360.000000,93390.000000,0,0,300.000000
3113,3,93390.000000,93420.000000,0,0,300.000000
3114,3,93420.000000,93450.000000,0,0,300.000000
3115,3,93450.000000,93480.000000,0,0,300.000000
3116,3,93480.000000,93510.000000,0,0,300.000000
3117,3,93510.000000,93540.000000,0,0,300.000000
3118,3,93540.000000,93570.000000,0,0,300.000000
3119,3,93570.000000,93600.000000,0,0,300.000000
3120,3,93600.000000,93630.000000,0,0,300.000000
3121,3,93630.000000,93660.000000,0,0,300.000000
3122,3,93660.000000,93690.000000,0,0,300.000000
3123,3,93690.000000,93720.000000,0,0,300.000000
3124,3,93720.000000,93750.000000,0,0,300.000000
3125,3,93750.000000,93780.000000,0,0,300.000000
3126,3,93780.000000,93810.000000,0,0,300.000000
3127,3,93810.000000,93840.000000,0,0,300.000000
3128,3,93840.000000,93870.000000,0,0,300.000000
3129,3,93870.000000,93900.000000,0,0,300.000000
3130,3,93900.000000,93930.000000,0,0,300.000000
3131,3,93930.000000,93960.000000,0,0,300.000000
3132,3,93960.000000,93990.000000,0,0,300.000000
3133,3,93990.000000,94020.000000,0,0,300.000000
3134,3,94020.000000,94050.000000,0,0,300.000000
3135,3,94050.000000,94080.000000,0,0,300.000000
3136,3,94080.000000,94110.000000,0,0,300.000000
3137,3,94110.000000,94140.000000,0,0,300.000000
3138,3,94140.000000,94170.000000,0,0,300.000000
3139,3,94170.000000,94200.000000,0,0,300.000000
3140,3,94200.000000,94230.000000,0,0,300.000000
3141,3,94230.000000,94260.000000,0,0,300.000000
3142,3,94260.000000,94290.000000,0,0,300.000000
3143,3,94290.000000,94320.000000,0,0,300.000000
3144,3,94320.000000,94350.000000,0,0,300.000000
3145,3,94350.000000,94380.000000,0,0,300.000000
3146,3,94380.000000,94410.000000,0,0,300.000000
3147,3,94410.000000,94440.000000,0,0,300.000000
3148,3,94440.000000,94470.000000,0,0,300.000000
3149,3,94470.000000,94500.000000,0,0,300.000000
3150,3,94500.000000,94530.000000,0,0,300.000000
3151,3,94530.000000,94560.000000,0,0,300.000000
3152,3,94560.000000,94590.000000,0,0,300.000000
3153,3,94590.000000,94620.000000,0,0,300.000000
3154,3,94620.000000,94650.000000,0,0,300.000000
3155,3,94650.000000,94680.000000,0,0,300.000000
3156,3,94680.000000,94710.000000,0,0,300.000000
3157,3,94710.000000,94740.000000,0,0,300.000000
3158,3,94740.000000,94770.000000,0,0,300.000000
3159,3,94770.000000,94800.000000,0,0,300.000000
3160,3,94800.000000,94830.000000,0,0,300.000000
3161,3,94830.000000,94860.000000,0,0,300.000000
3162,3,94860.000000,94890.000000,0,0,300.000000
3163,3,94890.000000,94920.000000,0,0,300.000000
3164,3,94920.000000,94950.000000,0,0,300.000000
3165,3,94950.000000,94980.000000,0,0,300.000000
3166,3,94980.000000,95010.000000,0,0,300.000000
3167,3,95010.000000,95040.000000,0,0,300.000000
3168,3,95040.000000,95070.000000,0,0,300.000000
3169,3,95070.000000,95100.000000,0,0,300.000000
3170,3,95100.000000,95130.000000,0,0,300.000000
3171,3,95130.000000,95160.000000,0,0,300.000000
3172,3,95160.000000,95190.000000,0,0,300.000000
3173,3,95190.000000,95220.000000,0,0,300.000000
3174,3,95220.000000,95250.000000,0,0,300.000000
3175,3,95250.000000,95280.000000,0,0,300.000000
3176,3,95280.000000,95310.000000,0,0,300.000000
3177,3,95310.000000,95340.000000,0,0,300.000000
3178,3,95340.000000,95370.000000,0,0,300.000000
3179,3,95370.000000,95400.000000,0,0,300.000000
3180,3,95400.000000,95430.000000,0,0,300.000000
3181,3,95430.000000,95460.000000,0,0,300.000000
3182,3,95460.000000,95490.000000,0,0,300.000000
3183,3,95490.000000,95520.000000,0,0,300.000000
3184,3,95520.000000,95550.000000,0,0,300.000000
3185,3,95550.000000,95580.000000,0,0,300.000000
3186,3,95580.000000,95610.000000,0,0,300.000000
3187,3,95610.000000,95640.000000,0,0,300.000000
3188,3,95640.000000,95670.000000,0,0,300.000000
3189,3,95670.000000,95700.000000,0,0,300.000000
3190,3,95700.000000,95730.000000,0,0,300.000000
3191,3,95730.000000,95760.000000,0,0,300.000000
3192,3,95760.000000,95790.000000,0,0,300.000000
3193,3,95790.000000,95820.000000,0,0,300.000000
3194,3,95820.000000,95850.000000,0,0,300.000000
3195,3,95850.000000,95880.000000,0,0,300.000000
3196,3,95880.000000,95910.000000,0,0,300.000000
3197,3,95910.000000,95940.000000,0,0,300.000000
3198,3,95940.000000,95970.000000,0,0,300.000000
3199,3,95970.000000,96000.000000,0,0,300.000000
3200,3,96000.000000,96030.000000,0,0,300.000000
3201,3,96030.000000,96060.000000,0,0,300.000000
3202,3,96060.000000,96090.000000,0,0,300.000000
3203,3,96090.000000,96120.000000,0,0,300.000000
3204,3,96120.000000,96150.000000,0,0,300.000000
3205,3,96150.000000,96180.000000,0,0,300.000000
3206,3,96180.000000,96210.000000,0,0,300.000000
3207,3,96210.000000,96240.000000,0,0,300.000000
3208,3,96240.000000,96270.000000,0,0,300.000000
3209,3,96270.000000,96300.000000,0,0,300.000000
3210,3,96300.000000,96330.000000,0,0,300.000000
3211,3,96330.000000,96360.000000,0,0,300.000000
3212,3,96360.000000,96390.000000,0,0,300.000000
3213,3,96390.000000,96420.000000,0,0,300.000000
3214,3,96420.000000,96450.000000,0,0,300.000000
3215,3,96450.000000,96480.000000,0,0,300.000000
3216,3,96480.000000,96510.000000,0,0,300.000000
3217,3,96510.000000,96540.000000,0,0,300.000000
3218,3,96540.000000,96570.000000,0,0,300.000000
3219,3,96570.000000,96600.000000,0,0,300.000000
3220,3,96600.000000,96630.000000,0,0,300.000000
3221,3,96630.000000,96660.000000,0,0,300.000000
3222,3,96660.000000,96690.000000,0,0,300.000000
3223,3,96690.000000,96720.000000,0,0,300.000000
3224,3,96720.000000,96750.000000,0,0,300.000000
3225,3,96750.000000,96780.000000,0,0,300.000000
3226,3,96780.000000,96810.000000,0,0,300.000000
3227,3,96810.000000,96840.000000,0,0,300.000000
3228,3,96840.000000,96870.000000,0,0,300.000000
3229,3,96870.000000,96900.000000,0,0,300.000000
3230,3,96900.000000,96930.000000,0,0,300.000000
3231,3,96930.000000,96960.000000,0,0,300.000000
3232,3,96960.000000,96990.000000,0,0,300.000000
3233,3,96990.000000,97020.000000,0,0,300.000000
3234,3,97020.000000,97050.000000,0,0,300.000000
3235,3,97050.000000,97080.000000,0,0,300.000000
3236,3,97080.000000,97110.000000,0,0,300.000000
3237,3,97110.000000,97140.000000,0,0,300.000000
3238,3,97140.000000,97170.000000,0,0,300.000000
3239,3,97170.000000,97200.000000,0,0,300.000000
3240,3,97200.000000,97230.000000,0,0,300.000000
3241,3,97230.000000,97260.000000,0,0,300.000000
3242,3,97260.000000,97290.000000,0,0,300.000000
3243,3,97290.000000,97320.000000,0,0,300.000000
3244,3,97320.000000,97350.000000,0,0,300.000000
3245,3,97350.000000,97380.000000,0,0,300.000000
3246,3,97380.000000,97410.000000,0,0,300.000000
3247,3,97410.000000,97440.000000,0,0,300.000000
3248,3,97440.000000,97470.000000,0,0,300.000000
3249,3,97470.000000,97500.000000,0,0,300.000000
3250,3,97500.000000,97530.000000,0,0,300.000000
3251,3,97530.000000,97560.000000,0,0,300.000000
3252,3,97560.000000,97590.000000,0,0,300.000000
3253,3,97590.000000,97620.000000,0,0,300.000000
3254,3,97620.000000,97650.000000,0,0,300.000000
3255,3,97650.000000,97680.000000,0,0,300.000000
3256,3,97680.000000,97710.000000,0,0,300.000000
3257,3,97710.000000,97740.000000,0,0,300.000000
3258,3,97740.000000,97770.000000,0,0,300.000000
3259,3,97770.000000,97800.000000,0,0,300.000000
3260,3,97800.000000,97830.000000,0,0,300.000000
3261,3,97830.000000,97860.000000,0,0,300.000000
3262,3,97860.000000,97890.000000,0,0,300.000000
3263,3,97890.000000,97920.000000,0,0,300.000000
3264,3,97920.000000,97950.000000,0,0,300.000000
3265,3,97950.000000,97980.000000,0,0,300.000000
3266,3,97980.000000,98010.000000,0,0,300.000000
3267,3,98010.000000,98040.000000,0,0,300.000000
3268,3,98040.000000,98070.000000,0,0,300.000000
3269,3,98070.000000,98100.000000,0,0,300.000000
3270,3,98100.000000,98130.000000,0,0,300.000000
3271,3,98130.000000,98160.000000,0,0,300.000000
3272,3,98160.000000,98190.000000,0,0,300.000000
3273,3,98190.000000,98220.000000,0,0,300.000000
3274,3,98220.000000,98250.000000,0,0,300.000000
3275,3,98250.000000,98280.000000,0,0,300.000000
3276,3,98280.000000,98310.000000,0,0,300.000000
3277,3,98310.000000,98340.000000,0,0,300.000000
3278,3,98340.000000,98370.000000,0,0,300.000000
3279,3,98370.000000,98400.000000,0,0,300.000000
3280,3,98400.000000,98430.000000,0,0,300.000000
3281,3,98430.000000,98460.000000,0,0,300.000000
3282,3,98460.000000,98490.000000,0,0,300.000000
3283,3,98490.000000,98520.000000,0,0,300.000000
3284,3,98520.000000,98550.000000,0,0,300.000000
3285,3,98550.000000,98580.000000,0,0,300.000000
3286,3,98580.000000,98610.000000,0,0,300.000000
3287,3,98610.000000,98640.000000,0,0,300.000000
3288,3,98640.000000,98670.000000,0,0,300.000000
3289,3,98670.000000,98700.000000,0,0,300.000000
3290,3,98700.000000,98730.000000,0,0,300.000000
3291,3,98730.000000,98760.000000,0,0,300.000000
3292,3,98760.000000,98790.000000,0,0,300.000000
3293,3,98790.000000,98820.000000,0,0,300.000000
3294,3,98820.000000,98850.000000,0,0,300.000000
3295,3,98850.000000,98880.000000,0,0,300.000000
3296,3,98880.000000,98910.000000,0,0,300.000000
3297,3,98910.000000,98940.000000,0,0,300.000000
3298,3,98940.000000,98970.000000,0,0,300.000000
3299,3,98970.000000,99000.000000,0,0,300.000000
3300,3,99000.000000,99030.000000,0,0,300.000000
3301,3,99030.000000,99060.000000,0,0,300.000000
3302,3,99060.000000,99090.000000,0,0,300.000000
3303,3,99090.000000,99120.000000,0,0,300.000000
3304,3,99120.000000,99150.000000,0,0,300.000000
3305,3,99150.000000,99180.000000,0,0,300.000000
3306,3,99180.000000,99210.000000,0,0,300.000000
3307,3,99210.000000,99240.000000,0,0,300.000000
3308,3,99240.000000,99270.000000,0,0,300.000000
3309,3,99270.000000,99300.000000,0,0,300.000000
3310,3,99300.000000,99330.000000,0,0,300.000000
3311,3,99330.000000,99360.000000,0,0,300.000000
3312,3,99360.000000,99390.000000,0,0,300.000000
3313,3,99390.000000,99420.000000,0,0,300.000000
3314,3,99420.000000,99450.000000,0,0,300.000000
3315,3,99450.000000,99480.000000,0,0,300.000000
3316,3,99480.000000,99510.000000,0,0,300.000000
3317,3,99510.000000,99540.000000,0,0,300.000000
3318,3,99540.000000,99570.000000,0,0,300.000000
3319,3,99570.000000,99600.000000,0,0,300.000000
3320,3,99600.000000,99630.000000,0,0,300.000000
3321,3,99630.000000,99660.000000,0,0,300.000000
3322,3,99660.000000,99690.000000,0,0,300.000000
3323,3,99690.000000,99720.000000,0,0,300.000000
3324,3,99720.000000,99750.000000,0,0,300.000000
3325,3,99750.000000,99780.000000,0,0,300.000000
3326,3,99780.000000,99810.000000,0,0,300.000000
3327,3,99810.000000,99840.000000,0,0,300.000000
3328,3,99840.000000,99870.000000,0,0,300.000000
3329,3,99870.000000,99900.000000,0,0,300.000000
3330,3,99900.000000,99930.000000,0,0,300.000000
3331,3,99930.000000,99960.000000,0,0,300.000000
3332,3,99960.000000,99990.000000,0,0,300.000000
3333,3,99990.000000,100020.000000,0,0,300.000000
3334,3,100020.000000,100050.000000,0,0,300.000000
3335,3,100050.000000,100080.000000,0,0,300.000000
3336,3,100080.000000,100110.000000,0,0,300.000000
3337,3,100110.000000,100140.000000,0,0,300.000000
3338,3,100140.000000,100170.000000,0,0,300.000000
3339,3,100170.000000,100200.000000,0,0,300.000000
3340,3,100200.000000,100230.000000,0,0,300.000000
3341,3,100230.000000,100260.000000,0,0,300.000000
3342,3,100260.000000,100290.000000,0,0,300.000000
3343,3,100290.000000,100320.000000,0,0,300.000000
3344,3,100320.000000,100350.000000,0,0,300.000000
3345,3,100350.000000,100380.000000,0,0,300.000000
3346,3,100380.000000,100410.000000,0,0,300.000000
3347,3,100410.000000,100440.000000,0,0,300.000000
3348,3,100440.000000,100470.000000,0,0,300.000000
3349,3,100470.000000,100500.000000,0,0,300.000000
3350,3,100500.000000,100530.000000,0,0,300.000000
3351,3,100530.000000,100560.000000,0,0,300.000000
3352,3,100560.000000,100590.000000,0,0,300.000000
3353,3,100590.000000,100620.000000,0,0,300.000000
3354,3,100620.000000,100650.000000,0,0,300.000000
3355,3,100650.000000,100680.000000,0,0,300.000000
3356,3,100680.000000,100710.000000,0,0,300.000000
3357,3,100710.000000,100740.000000,0,0,300.000000
3358,3,100740.000000,100770.000000,0,0,300.000000
3359,3,100770.000000,100800.000000,0,0,300.000000
3360,3,100800.000000,100830.000000,0,0,300.000000
3361,3,100830.000000,100860.000000,0,0,300.000000
3362,3,100860.000000,100890.000000,0,0,300.000000
3363,3,100890.000000,100920.000000,0,0,300.000000
3364,3,100920.000000,100950.000000,0,0,300.000000
3365,3,100950.000000,100980.000000,0,0,300.000000
3366,3,100980.000000,101010.000000,0,0,300.000000
3367,3,101010.000000,101040.000000,0,0,300.000000
3368,3,101040.000000,101070.000000,0,0,300.000000
3369,3,101070.000000,101100.000000,0,0,300.000000
3370,3,101100.000000,101130.000000,0,0,300.000000
3371,3,101130.000000,101160.000000,0,0,300.000000
3372,3,101160.000000,101190.000000,0,0,300.000000
3373,3,101190.000000,101220.000000,0,0,300.000000
3374,3,101220.000000,101250.000000,0,0,300.000000
3375,3,101250.000000,101280.000000,0,0,300.000000
3376,3,101280.000000,101310.000000,0,0,300.000000
3377,3,101310.000000,101340.000000,0,0,300.000000
3378,3,101340.000000,101370.000000,0,0,300.000000
3379,3,101370.000000,101400.000000,0,0,300.000000
3380,3,101400.000000,101430.000000,0,0,300.000000
3381,3,101430.000000,101460.000000,0,0,300.000000
3382,3,101460.000000,101490.000000,0,0,300.000000
3383,3,101490.000000,101520.000000,0,0,300.000000
3384,3,101520.000000,101550.000000,0,0,300.000000
3385,3,101550.000000,101580.000000,0,0,300.000000
3386,3,101580.000000,101610.000000,0,0,300.000000
3387,3,101610.000000,101640.000000,0,0,300.000000
3388,3,101640.000000,101670.000000,0,0,300.000000
3389,3,101670.000000,101700.000000,0,0,300.000000
3390,3,101700.000000,101730.000000,0,0,300.000000
3391,3,101730.000000,101760.000000,0,0,300.000000
3392,3,101760.000000,101790.000000,0,0,300.000000
3393,3,101790.000000,101820.000000,0,0,300.000000
3394,3,101820.000000,101850.000000,0,0,300.000000
3395,3,101850.000000,101880.000000,0,0,300.000000
3396,3,101880.000000,101910.000000,0,0,300.000000
3397,3,101910.000000,101940.000000,0,0,300.000000
3398,3,101940.000000,101970.000000,0,0,300.000000
3399,3,101970.000000,102000.000000,0,0,300.000000
3400,3,102000.000000,102030.000000,0,0,300.000000
3401,3,102030.000000,102060.000000,0,0,300.000000
3402,3,102060.000000,102090.000000,0,0,300.000000
3403,3,102090.000000,102120.000000,0,0,300.000000
3404,3,102120.000000,102150.000000,0,0,300.000000
3405,3,102150.000000,102180.000000,0,0,300.000000
3406,3,102180.000000,102210.000000,0,0,300.000000
3407,3,102210.000000,102240.000000,0,0,300.000000
3408,3,102240.000000,102270.000000,0,0,300.000000
3409,3,102270.000000,102300.000000,0,0,300.000000
3410,3,102300.000000,102330.000000,0,0,300.000000
3411,3,102330.000000,102360.000000,0,0,300.000000
3412,3,102360.000000,102390.000000,0,0,300.000000
3413,3,102390.000000,102420.000000,0,0,300.000000
3414,3,102420.000000,102450.000000,0,0,300.000000
3415,3,102450.000000,102480.000000,0,0,300.000000
3416,3,102480.000000,102510.000000,0,0,300.000000
3417,3,102510.000000,102540.000000,0,0,300.000000
3418,3,102540.000000,102570.000000,0,0,300.000000
3419,3,102570.000000,102600.000000,0,0,300.000000
3420,3,102600.000000,102630.000000,0,0,300.000000
3421,3,102630.000000,102660.000000,0,0,300.000000
3422,3,102660.000000,102690.000000,0,0,300.000000
3423,3,102690.000000,102720.000000,0,0,300.000000
3424,3,102720.000000,102750.000000,0,0,300.000000
3425,3,102750.000000,102780.000000,0,0,300.000000
3426,3,102780.000000,102810.000000,0,0,300.000000
3427,3,102810.000000,102840.000000,0,0,300.000000
3428,3,102840.000000,102870.000000,0,0,300.000000
3429,3,102870.000000,102900.000000,0,0,300.000000
3430,3,102900.000000,102930.000000,0,0,300.000000
3431,3,102930.000000,102960.000000,0,0,300.000000
3432,3,102960.000000,102990.000000,0,0,300.000000
3433,3,102990.000000,103020.000000,0,0,300.000000
3434,3,103020.000000,103050.000000,0,0,300.000000
3435,3,103050.000000,103080.000000,0,0,300.000000
3436,3,103080.000000,103110.000000,0,0,300.000000
3437,3,103110.000000,103140.000000,0,0,300.000000
